YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ORIGIN_MIN_TEMPERATURE,ORIGIN_MAX_TEMPERATURE,ORIGIN_SNOW_CM,ORIGIN_AVG_WIND,ORIGIN_AVG_VISIBILITY,DESTINATION_MIN_TEMPERATURE,DESTINATION_MAX_TEMPERATURE,DESTINATION_SNOW_CM,DESTINATION_AVG_WIND,DESTINATION_AVG_VISIBILITY
2015,2,15,7,WN,2135,N290WN,BNA,BWI,1815,1811,-4,11,1822,95,100,76,587,2038,13,2050,2051,1,0,0,,,,,,,13,29,0.0,7.0,10.0,32,32,0.0,26.375,10.0
2015,1,1,4,WN,335,N226WN,DEN,BNA,1930,2004,34,30,2034,145,152,117,1014,2331,5,2255,2336,41,0,0,,7,0,17,17,0,2,23,0.0,4.875,10.0,26,42,0.0,4.75,10.0
2015,2,7,6,WN,2947,N396SW,PIT,BNA,750,746,-4,14,800,115,90,71,462,811,5,845,816,-29,0,0,,,,,,,19,41,0.0,5.5,6.5,32,57,0.0,8.25,10.0
2015,11,5,4,WN,254,N786SW,BNA,BOS,2000,2050,50,14,2104,140,154,116,942,2400,24,2320,24,64,0,0,,14,0,50,0,0,63,74,0.0,5.875,4.5,52,73,0.0,7.625,5.75
2015,12,27,7,DL,2176,N981DL,BNA,ATL,1730,1742,12,41,1823,78,91,42,214,2005,8,1948,2013,25,0,0,,13,0,0,12,0,61,70,0.0,7.125,5.25,64,71,0.0,4.875,2.75
2015,7,23,4,WN,182,N7817J,BNA,PHX,2035,2132,57,10,2142,215,204,190,1449,2252,4,2210,2256,46,0,0,,0,0,45,1,0,70,82,0.0,3.625,6.0,82,100,0.0,4.125,10.0
2015,8,6,4,WN,651,N740SW,CMH,BNA,1910,1903,-7,7,1910,70,72,61,337,1911,4,1920,1915,-5,0,0,,,,,,,62,70,0.0,8.25,9.0,70,77,0.0,5.75,5.125
2015,7,29,3,WN,302,N639SW,BNA,MCI,2050,2113,23,9,2122,95,86,71,491,2233,6,2225,2239,14,0,0,,,,,,,72,95,0.0,3.375,7.875,66,86,0.0,5.875,9.875
2015,9,7,1,OO,4486,N823SK,BNA,MSP,605,605,0,13,618,133,120,103,695,801,4,818,805,-13,0,0,,,,,,,68,74,0.0,3.125,10.0,56,73,0.0,9.75,10.0
2015,2,24,2,DL,1676,N943DL,BNA,ATL,1439,1606,87,14,1620,70,63,44,214,1804,5,1649,1809,80,0,0,,0,0,10,70,0,21,36,0.0,3.75,10.0,31,39,0.0,3.375,5.875
2015,4,3,5,WN,1517,N203WN,BNA,LGA,625,620,-5,7,627,125,116,99,764,906,10,930,916,-14,0,0,,,,,,,49,69,0.0,10.875,7.5,52,58,0.0,11.25,7.75
2015,12,21,1,WN,412,N620SW,BNA,RDU,1610,1628,18,12,1640,80,82,64,442,1844,6,1830,1850,20,0,0,,2,0,5,13,0,47,58,0.0,11.0,9.25,58,87,0.0,3.875,10.0
2015,12,6,7,WN,1796,N931WN,BNA,DAL,2100,2103,3,8,2111,120,105,92,623,2243,5,2300,2248,-12,0,0,,,,,,,34,54,0.0,3.75,9.0,46,60,0.0,6.75,10.0
2015,3,7,6,WN,1474,N405WN,HOU,BNA,1145,1203,18,8,1211,105,97,83,670,1334,6,1330,1340,10,0,0,,,,,,,32,32,0.0,4.0,10.0,21,50,0.0,5.25,5.25
2015,6,16,2,UA,431,,BNA,IAH,600,,,,,125,,,657,,,805,,,0,1,B,,,,,,71,91,0.0,3.375,9.75,32,32,0.0,14.875,7.75
2015,9,21,1,WN,3045,N8308K,BWI,BNA,2035,2140,65,8,2148,115,101,86,587,2214,7,2130,2221,51,0,0,,0,0,51,0,0,32,32,0.0,10.125,10.0,57,77,0.0,4.625,10.0
2015,1,21,3,EV,4615,N15980,BNA,EWR,1810,1802,-8,11,1813,133,112,93,748,2046,8,2123,2054,-29,0,0,,,,,,,35,53,0.0,3.75,6.5,32,32,0.2,4.75,9.375
2015,8,2,7,WN,889,N234WN,BNA,BWI,1750,1813,23,11,1824,105,126,87,587,2051,28,2035,2119,44,0,0,,21,0,2,21,0,61,92,0.0,2.375,10.0,32,32,0.0,4.375,10.0
2015,4,16,4,WN,604,N433LV,BNA,DCA,1740,1736,-4,9,1745,100,85,73,562,1958,3,2020,2001,-19,0,0,,,,,,,60,64,0.0,7.0,6.375,48,60,0.0,6.375,10.0
2015,5,5,2,WN,673,N917WN,HOU,BNA,1045,1136,51,9,1145,105,106,90,670,1315,7,1230,1322,52,0,0,,1,51,0,0,0,32,32,0.0,12.0,9.0,59,85,0.0,3.875,10.0
2015,9,26,6,AA,1396,N565AA,DFW,BNA,1830,1824,-6,13,1837,112,113,85,631,2002,15,2022,2017,-5,0,0,,,,,,,68,89,0.0,6.25,10.0,60,71,0.0,4.5,4.75
2015,8,20,4,AA,1928,N716UW,CLT,BNA,2225,2337,72,33,10,76,91,53,328,3,5,2241,8,87,0,0,,15,0,3,69,0,73,92,0.0,4.75,6.375,65,84,0.0,3.625,6.75
2015,6,13,6,WN,3517,N362SW,FLL,BNA,845,845,0,16,901,135,132,112,793,953,4,1000,957,-3,0,0,,,,,,,32,32,0.0,13.0,10.0,70,89,0.0,5.875,7.625
2015,1,23,5,MQ,3260,N513MQ,LGA,BNA,1945,2123,98,13,2136,155,154,134,764,2250,7,2120,2257,97,0,0,,0,0,97,0,0,28,36,0.0,7.625,10.0,34,36,0.0,5.625,4.5
2015,6,2,2,MQ,3162,N523MQ,ORD,BNA,845,855,10,16,911,90,81,61,409,1012,4,1015,1016,1,0,0,,,,,,,45,60,0.0,4.625,10.0,58,73,0.0,3.25,5.5
2015,1,2,5,WN,1080,N7707C,PNS,BNA,1855,1924,29,7,1931,80,81,61,391,2032,13,2015,2045,30,0,0,,1,0,4,25,0,53,68,0.0,9.5,10.0,35,42,0.0,3.5,9.0
2015,2,7,6,WN,1040,N270WN,BNA,EWR,820,817,-3,7,824,130,121,108,748,1112,6,1130,1118,-12,0,0,,,,,,,32,57,0.0,8.25,10.0,32,32,0.1,6.625,10.0
2015,1,18,7,WN,945,N617SW,LAX,BNA,1305,1330,25,11,1341,230,231,215,1797,1916,5,1855,1921,26,0,0,,1,0,13,12,0,32,32,0.0,2.875,10.0,38,52,0.0,7.5,8.5
2015,8,25,2,WN,540,N7821L,DTW,BNA,700,658,-2,8,706,90,78,67,456,713,3,730,716,-14,0,0,,,,,,,55,63,0.0,8.625,10.0,56,80,0.0,4.875,10.0
2015,4,19,7,EV,4431,N12160,EWR,BNA,909,932,23,22,954,146,147,118,748,1052,7,1035,1059,24,0,0,,1,0,23,0,0,32,32,0.0,11.75,10.0,61,70,0.0,6.875,6.125
2015,11,9,1,WN,2733,N700GS,BNA,MDW,1815,1810,-5,7,1817,90,74,64,395,1921,3,1945,1924,-21,0,0,,,,,,,50,54,0.0,3.25,7.5,41,53,0.0,5.5,10.0
2015,11,11,3,EV,4090,N14174,BNA,IAH,1441,1505,24,14,1519,138,132,109,657,1708,9,1659,1717,18,0,0,,0,0,0,18,0,44,68,0.0,6.125,9.0,32,32,0.0,10.125,6.75
2015,2,10,2,WN,101,N792SW,LGA,BNA,1330,1327,-3,33,1400,155,147,110,764,1450,4,1505,1454,-11,0,0,,,,,,,25,33,0.3,14.375,8.125,31,41,0.1,6.375,7.5
2015,4,10,5,WN,282,N922WN,PHX,BNA,1910,1930,20,7,1937,195,175,162,1449,19,6,25,25,0,0,0,,,,,,,54,82,0.0,2.375,10.0,52,70,0.0,7.125,9.875
2015,3,30,1,DL,2393,N913DE,BNA,ATL,530,526,-4,26,552,61,76,44,214,736,6,731,742,11,0,0,,,,,,,43,64,0.0,4.125,6.5,45,67,0.0,6.625,8.875
2015,12,28,1,WN,1114,N389SW,BNA,TPA,2215,2,107,9,11,100,98,85,612,236,4,55,240,105,0,0,,0,0,0,105,0,30,54,0.0,5.75,8.5,55,72,0.0,6.25,8.875
2015,2,6,5,EV,4191,N13970,EWR,BNA,1929,1926,-3,10,1936,157,123,107,748,2023,6,2106,2029,-37,0,0,,,,,,,32,32,0.0,11.125,10.0,22,47,0.0,3.875,10.0
2015,5,15,5,AA,2242,N4XWAA,BNA,DFW,1555,1634,39,10,1644,125,126,106,631,1830,10,1800,1840,40,0,0,,1,0,1,38,0,64,80,0.0,7.125,8.5,68,75,0.0,10.5,7.25
2015,6,26,5,WN,1284,N613SW,BNA,MCO,1740,1735,-5,11,1746,110,104,85,616,2011,8,2030,2019,-11,0,0,,,,,,,71,91,0.0,4.625,9.625,32,32,0.0,4.0,9.75
2015,3,15,7,EV,4195,N13124,EWR,BNA,2101,2215,74,10,2225,152,126,105,748,2310,11,2233,2321,48,0,0,,0,0,0,48,0,32,32,0.0,10.375,9.0,44,60,0.0,7.5,8.25
2015,12,2,3,AA,1715,N831AW,CLT,BNA,1604,1602,-2,18,1620,83,96,67,328,1627,11,1627,1638,11,0,0,,,,,,,52,63,0.0,7.5,7.625,39,51,0.0,5.875,6.5
2015,3,22,7,WN,759,N924WN,CLE,BNA,1750,1807,17,10,1817,95,88,73,448,1830,5,1825,1835,10,0,0,,,,,,,22,29,0.0,4.75,10.0,50,61,0.0,2.25,7.625
2015,8,17,1,AA,1264,N3AWAA,BNA,DFW,600,557,-3,9,606,117,105,89,631,735,7,757,742,-15,0,0,,,,,,,69,75,0.0,4.25,5.0,75,97,0.0,5.25,9.875
2015,5,3,7,WN,1549,N478WN,BNA,FLL,1900,2036,96,7,2043,130,120,109,793,2332,4,2210,2336,86,0,0,,0,0,4,82,0,53,78,0.0,4.375,10.0,32,32,0.0,15.375,10.0
2015,6,5,5,WN,4098,N8645A,BNA,LAX,955,955,0,17,1012,270,260,233,1797,1205,10,1225,1215,-10,0,0,,,,,,,59,86,0.0,3.625,9.0,32,32,0.0,5.125,10.0
2015,2,26,4,WN,464,N726SW,BNA,MDW,1840,2031,111,10,2041,95,82,63,395,2144,9,2015,2153,98,0,0,,0,0,0,98,0,25,40,0.1,5.875,6.875,9,21,0.2,13.0,9.625
2015,8,12,3,WN,489,N7723E,BNA,MDW,900,901,1,8,909,85,78,65,395,1014,5,1025,1019,-6,0,0,,,,,,,66,86,0.0,4.625,10.0,65,73,0.0,6.625,10.0
2015,6,28,7,WN,2017,N8613K,MDW,BNA,2130,2158,28,10,2208,80,74,58,395,2306,6,2250,2312,22,0,0,,0,0,8,14,0,58,73,0.0,4.625,10.0,57,82,0.0,3.375,8.0
2015,2,2,1,WN,621,N8607M,BNA,LAS,1305,1308,3,8,1316,255,241,228,1587,1504,5,1520,1509,-11,0,0,,,,,,,25,42,0.7,8.875,8.375,44,60,0.0,2.0,10.0
2015,9,26,6,WN,4979,N787SA,BNA,FLL,1330,1358,28,7,1405,130,118,108,793,1653,3,1640,1656,16,0,0,,0,0,0,16,0,60,71,0.0,4.5,4.75,32,32,0.0,4.125,9.875
2015,4,1,3,WN,866,N604SW,BNA,PIT,2125,2133,8,6,2139,80,77,67,462,2346,4,2345,2350,5,0,0,,,,,,,48,70,0.0,5.125,7.75,28,54,0.0,2.875,7.5
2015,4,1,3,AA,1676,N488AA,DFW,BNA,2145,2318,93,34,2352,110,122,80,631,112,8,2335,120,105,0,0,,12,0,0,93,0,66,80,0.0,12.625,9.625,48,70,0.0,5.125,7.75
2015,1,24,6,OO,4442,N779CA,DTW,BNA,1520,1517,-3,17,1534,105,98,72,456,1546,9,1605,1555,-10,0,0,,,,,,,21,33,0.4,8.5,4.125,26,44,1.0,6.125,4.625
2015,11,30,1,OO,4538,N433SW,MSP,BNA,1914,2122,128,67,2229,130,179,105,695,14,7,2124,21,177,0,0,,49,0,0,20,108,28,33,1.0,9.125,8.0,50,60,0.0,3.0,2.875
2015,5,6,3,MQ,3677,N618MQ,ORD,BNA,1000,1000,0,20,1020,88,89,62,409,1122,7,1128,1129,1,0,0,,,,,,,49,64,0.0,6.625,9.25,62,83,0.0,3.0,10.0
2015,3,4,3,MQ,3382,N0EGMQ,LGA,BNA,1610,1708,58,22,1730,159,152,126,764,1836,4,1749,1840,51,0,0,,0,0,51,0,0,35,38,0.0,8.5,4.125,30,62,0.0,7.75,8.625
2015,2,1,7,WN,4811,N392SW,BNA,RDU,825,823,-2,6,829,85,71,61,442,1030,4,1050,1034,-16,0,0,,,,,,,39,54,0.0,10.625,8.625,66,96,0.0,2.875,8.75
2015,9,10,4,WN,342,N633SW,BNA,STL,1755,1821,26,9,1830,65,62,46,272,1916,7,1900,1923,23,0,0,,0,0,0,23,0,68,84,0.0,3.75,7.5,32,32,0.0,8.75,9.75
2015,7,16,4,MQ,3580,N942MQ,JFK,BNA,1500,1453,-7,20,1513,167,131,107,765,1600,4,1647,1604,-43,0,0,,,,,,,62,78,0.0,8.375,10.0,67,91,0.0,3.5,8.0
2015,1,6,2,US,1715,N814AW,CLT,BNA,1609,1637,28,20,1657,82,86,60,328,1657,6,1631,1703,32,0,0,,4,0,24,4,0,33,53,0.0,7.625,10.0,26,41,0.0,9.125,10.0
2015,1,11,7,DL,2176,N995DL,ATL,BNA,1645,1652,7,17,1709,65,67,43,214,1652,7,1650,1659,9,0,0,,,,,,,27,45,0.0,9.25,9.0,27,40,0.0,6.5,9.375
2015,9,9,3,WN,2701,N440LV,BWI,BNA,1200,1334,94,8,1342,110,97,83,587,1405,6,1250,1411,81,0,0,,0,0,81,0,0,32,32,0.0,7.375,9.875,69,92,0.0,2.5,6.75
2015,9,7,1,WN,3071,N8664J,BNA,MCI,1420,1418,-2,7,1425,95,81,70,491,1535,4,1555,1539,-16,0,0,,,,,,,68,74,0.0,3.125,10.0,73,82,0.0,8.875,8.25
2015,6,25,4,DL,1530,N308DE,ATL,BNA,1233,1302,29,17,1319,67,60,38,214,1257,5,1240,1302,22,0,0,,0,0,10,12,0,70,96,0.0,3.75,9.0,65,96,0.0,3.125,10.0
2015,6,29,1,MQ,3312,N679MQ,BNA,ORD,1712,1720,8,44,1804,112,131,77,409,1921,10,1904,1931,27,0,0,,19,0,0,8,0,64,82,0.0,6.875,9.125,60,69,0.0,5.5,9.5
2015,12,30,3,WN,2312,N8627B,BNA,LAS,1520,1559,39,9,1608,255,258,243,1587,1811,6,1735,1817,42,0,0,,3,0,36,3,0,42,50,0.0,3.75,4.75,30,39,0.0,1.75,10.0
2015,5,17,7,WN,1208,N567WN,LGA,BNA,1425,1418,-7,15,1433,155,122,104,764,1517,3,1600,1520,-40,0,0,,,,,,,62,74,0.0,4.125,9.75,68,80,0.0,6.375,7.0
2015,5,12,2,WN,3674,N386SW,DEN,BNA,2010,2034,24,8,2042,155,131,118,1014,2340,5,2345,2345,0,0,0,,,,,,,34,69,0.0,5.0,10.0,59,74,0.0,5.875,6.25
2015,3,12,4,WN,716,N946WN,BNA,DEN,550,550,0,12,602,175,156,139,1014,721,5,745,726,-19,0,0,,,,,,,43,53,0.0,9.875,8.375,29,51,0.0,6.5,9.75
2015,7,14,2,WN,2971,N8665D,BNA,SAT,2000,2051,51,8,2059,130,121,109,822,2248,4,2210,2252,42,0,0,,0,0,42,0,0,75,91,0.0,6.625,9.25,72,96,0.0,8.5,10.0
2015,11,25,3,WN,559,N8618N,BNA,JAX,800,755,-5,12,807,90,81,63,483,1010,6,1030,1016,-14,0,0,,,,,,,40,60,0.0,7.375,9.0,60,73,0.0,9.25,9.875
2015,7,18,6,WN,4622,N8329B,BWI,BNA,1950,2117,87,35,2152,110,123,81,587,2213,7,2040,2220,100,0,0,,13,0,87,0,0,32,32,0.0,8.375,10.0,73,94,0.0,4.0,10.0
2015,7,8,3,EV,3816,N16147,ORD,BNA,1553,1551,-2,14,1605,97,84,60,409,1705,10,1730,1715,-15,0,0,,,,,,,57,65,0.0,7.5,9.25,70,90,0.0,5.5,6.5
2015,6,15,1,WN,501,N655WN,DTW,BNA,1850,2102,132,18,2120,90,96,66,456,2126,12,1920,2138,138,0,0,,6,0,131,1,0,70,80,0.0,6.75,8.125,72,93,0.0,5.375,10.0
2015,11,12,4,DL,1287,N375NC,BNA,DTW,1622,1623,1,10,1633,102,93,77,456,1850,6,1904,1856,-8,0,0,,,,,,,49,65,0.0,8.75,9.75,47,53,0.0,22.75,9.0
2015,9,27,7,WN,2519,N486WN,EWR,BNA,1535,1605,30,14,1619,150,123,101,748,1700,8,1705,1708,3,0,0,,,,,,,32,32,0.0,7.625,10.0,63,79,0.0,4.0,7.5
2015,4,27,1,AA,260,N550AA,DFW,BNA,700,654,-6,15,709,110,98,79,631,828,4,850,832,-18,0,0,,,,,,,60,69,0.0,12.5,8.75,44,63,0.0,5.0,7.875
2015,11,17,2,WN,342,N405WN,BNA,BWI,1650,2028,218,13,2041,100,105,88,587,2309,4,1930,2313,223,0,0,,5,0,0,218,0,53,70,0.0,10.625,10.0,32,32,0.0,10.875,10.0
2015,6,22,1,MQ,3277,N659MQ,ORD,BNA,830,825,-5,28,853,93,95,60,409,953,7,1003,1000,-3,0,0,,,,,,,64,77,0.0,13.25,7.625,72,94,0.0,4.75,7.75
2015,2,26,4,OO,4746,N441SW,CVG,BNA,933,1012,39,21,1033,73,70,45,230,1018,4,946,1022,36,0,0,,0,0,0,36,0,10,24,0.1,8.5,7.0,25,40,0.1,5.875,6.875
2015,8,9,7,WN,692,N8615E,SEA,BNA,1150,1151,1,15,1206,260,247,224,1978,1750,8,1810,1758,-12,0,0,,,,,,,55,75,0.0,3.5,7.5,66,94,0.0,2.875,10.0
2015,7,31,5,WN,1967,N627SW,BOS,BNA,1645,1704,19,39,1743,175,191,146,942,1909,6,1840,1915,35,0,0,,16,0,13,6,0,63,87,0.0,6.75,9.0,65,90,0.0,4.125,10.0
2015,7,1,3,WN,3215,N486WN,DEN,BNA,545,544,-1,12,556,145,137,120,1014,856,5,910,901,-9,0,0,,,,,,,60,88,0.0,5.375,9.875,67,78,0.0,4.75,6.0
2015,12,17,4,DL,2641,N342NB,BNA,DTW,1835,1859,24,12,1911,95,78,60,456,2111,6,2110,2117,7,0,0,,,,,,,38,55,0.0,6.5,9.625,31,49,0.0,12.75,9.875
2015,7,22,3,WN,728,N372SW,BNA,CMH,950,946,-4,16,1002,70,75,53,337,1155,6,1200,1201,1,0,0,,,,,,,70,83,0.0,2.875,7.5,59,78,0.0,5.5,10.0
2015,1,25,7,AA,1307,N3LGAA,BNA,LAX,1825,1856,31,7,1903,273,228,216,1797,2039,5,2058,2044,-14,0,0,,,,,,,36,52,0.0,7.75,4.25,32,32,0.0,4.5,10.0
2015,12,4,5,WN,2229,N415WN,LAS,BNA,1815,1812,-3,15,1827,205,204,183,1587,2330,6,2340,2336,-4,0,0,,,,,,,42,54,0.0,2.25,10.0,30,51,0.0,4.0,9.0
2015,8,26,3,EV,5170,N611QX,MSP,BNA,912,942,30,14,956,121,108,91,695,1127,3,1113,1130,17,0,0,,0,0,17,0,0,50,74,0.0,3.75,10.0,56,81,0.0,4.625,10.0
2015,7,17,5,WN,1738,N739GB,RDU,BNA,545,541,-4,8,549,90,78,64,442,553,6,615,559,-16,0,0,,,,,,,69,86,0.0,2.375,6.125,70,95,0.0,4.75,9.875
