YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ORIGIN_MIN_TEMPERATURE,ORIGIN_MAX_TEMPERATURE,ORIGIN_SNOW_CM,ORIGIN_AVG_WIND,ORIGIN_AVG_VISIBILITY,DESTINATION_MIN_TEMPERATURE,DESTINATION_MAX_TEMPERATURE,DESTINATION_SNOW_CM,DESTINATION_AVG_WIND,DESTINATION_AVG_VISIBILITY
2015,8,8,6,MQ,3506,N539MQ,ORD,BNA,2145,2143,-2,14,2157,88,74,56,409,2253,4,2313,2257,-16,0,0,,,,,,,68,78,0.0,7.625,9.875,64,89,0.0,3.25,9.0
2015,12,8,2,WN,2806,N228WN,MDW,BNA,750,746,-4,12,758,85,72,55,395,853,5,915,858,-17,0,0,,,,,,,38,46,0.0,12.625,10.0,39,58,0.0,5.0,7.0
2015,7,15,3,WN,1074,N628SW,BNA,MCO,940,947,7,7,954,105,115,102,616,1236,6,1225,1242,17,0,0,,10,0,5,2,0,72,89,0.0,5.0,5.625,32,32,0.0,9.25,9.875
2015,4,9,4,WN,4834,N497WN,PNS,BNA,1840,1833,-7,8,1841,80,74,60,391,1941,6,2000,1947,-13,0,0,,,,,,,68,80,0.0,6.75,6.25,68,78,0.0,9.875,8.0
2015,7,1,3,WN,3215,N486WN,DEN,BNA,545,544,-1,12,556,145,137,120,1014,856,5,910,901,-9,0,0,,,,,,,60,88,0.0,5.375,9.875,67,78,0.0,4.75,6.0
2015,3,7,6,EV,6175,N16178,BNA,ORD,1221,1216,-5,12,1228,106,99,76,409,1344,11,1407,1355,-12,0,0,,,,,,,21,50,0.0,5.25,5.25,26,38,0.0,11.5,10.0
2015,3,12,4,WN,790,N409WN,BNA,STL,1830,1844,14,10,1854,65,61,48,272,1942,3,1935,1945,10,0,0,,,,,,,43,53,0.0,9.875,8.375,32,32,0.0,9.375,10.0
2015,4,27,1,WN,550,N359SW,BNA,CMH,1000,1003,3,18,1021,70,78,55,337,1216,5,1210,1221,11,0,0,,,,,,,44,63,0.0,5.0,7.875,37,53,0.0,8.625,10.0
2015,7,22,3,WN,686,N8632A,BNA,CLE,955,952,-3,12,1004,85,77,60,448,1204,5,1220,1209,-11,0,0,,,,,,,70,83,0.0,2.875,7.5,61,73,0.0,5.875,10.0
2015,1,13,2,EV,3928,N15574,EWR,BNA,1230,1227,-3,10,1237,151,151,130,748,1347,11,1401,1358,-3,0,0,,,,,,,32,32,0.0,11.75,10.0,29,34,0.0,10.0,9.75
2015,5,15,5,WN,3769,N448WN,LAX,BNA,1510,1543,33,6,1549,240,219,207,1797,2116,6,2110,2122,12,0,0,,,,,,,32,32,0.0,6.875,9.875,64,80,0.0,7.125,8.5
2015,7,3,5,DL,1324,N301NB,BNA,ATL,645,659,14,13,712,68,93,64,214,916,16,853,932,39,0,0,,25,0,14,0,0,68,81,0.0,6.375,6.5,70,85,0.0,7.875,9.0
2015,8,6,4,WN,1027,N627SW,MCI,BNA,945,945,0,14,959,85,86,66,491,1105,6,1110,1111,1,0,0,,,,,,,66,88,0.0,6.375,6.5,70,77,0.0,5.75,5.125
2015,3,11,3,MQ,3677,N942MQ,ORD,BNA,1030,1025,-5,17,1042,89,90,67,409,1149,6,1159,1155,-4,0,0,,,,,,,33,40,0.0,11.25,8.75,44,54,0.0,8.0,7.625
2015,2,17,2,OO,5185,N916SW,BNA,DEN,812,,,,,200,,,1014,,,1032,,,0,1,B,,,,,,12,31,0.0,5.25,9.0,7,31,0.0,4.0,9.0
2015,11,17,2,DL,2485,N966DL,BNA,ATL,525,525,0,25,550,65,72,37,214,727,10,730,737,7,0,0,,,,,,,53,70,0.0,10.625,10.0,51,68,0.0,8.875,7.75
2015,7,29,3,UA,1181,N39726,BNA,IAH,1816,1820,4,12,1832,127,109,92,657,2004,5,2023,2009,-14,0,0,,,,,,,72,95,0.0,3.375,7.875,32,32,0.0,4.125,8.75
2015,5,31,7,WN,697,N964WN,RDU,BNA,1840,1840,0,10,1850,90,86,67,442,1857,9,1910,1906,-4,0,0,,,,,,,72,89,0.0,3.75,5.125,64,78,0.0,3.5,5.875
2015,11,7,6,AA,2242,N4YRAA,DFW,BNA,1400,1354,-6,17,1411,104,102,81,631,1532,4,1544,1536,-8,0,0,,,,,,,55,66,0.0,10.25,10.0,51,59,0.0,6.0,10.0
2015,12,6,7,WN,1796,N931WN,BNA,DAL,2100,2103,3,8,2111,120,105,92,623,2243,5,2300,2248,-12,0,0,,,,,,,34,54,0.0,3.75,9.0,46,60,0.0,6.75,10.0
2015,9,26,6,OO,4513,N821SK,MSP,BNA,1727,1733,6,20,1753,123,120,94,695,1927,6,1930,1933,3,0,0,,,,,,,57,77,0.0,8.0,10.0,60,71,0.0,4.5,4.75
2015,1,29,4,WN,162,N705SW,DCA,BNA,1535,1532,-3,18,1550,130,114,92,562,1622,4,1645,1626,-19,0,0,,,,,,,22,35,0.0,6.875,9.875,38,55,0.0,10.625,9.0
2015,6,28,7,WN,2017,N8613K,MDW,BNA,2130,2158,28,10,2208,80,74,58,395,2306,6,2250,2312,22,0,0,,0,0,8,14,0,58,73,0.0,4.625,10.0,57,82,0.0,3.375,8.0
2015,12,10,4,MQ,3152,N528MQ,ORD,BNA,1325,1325,0,32,1357,86,95,58,409,1455,5,1451,1500,9,0,0,,,,,,,44,55,0.0,19.0,10.0,48,58,0.0,5.625,4.0
2015,11,28,6,WN,2910,N763SW,MCO,BNA,1355,1354,-1,13,1407,115,126,108,616,1455,5,1450,1500,10,0,0,,,,,,,32,32,0.0,8.0,9.0,59,61,0.0,4.75,6.0
2015,11,6,5,DL,1066,N937DL,BNA,ATL,1045,1056,11,17,1113,67,70,46,214,1259,7,1252,1306,14,0,0,,,,,,,62,71,0.0,6.0,8.375,65,75,0.0,4.125,3.75
2015,8,27,4,WN,290,N649SW,DTW,BNA,1750,1750,0,14,1804,90,83,63,456,1807,6,1820,1813,-7,0,0,,,,,,,56,68,0.0,5.25,10.0,58,82,0.0,5.0,10.0
2015,4,9,4,WN,4814,N396SW,DAL,BNA,615,616,1,16,632,100,102,80,623,752,6,755,758,3,0,0,,,,,,,66,84,0.0,11.25,9.75,68,78,0.0,9.875,8.0
2015,11,8,7,EV,3813,N11150,EWR,BNA,1635,1628,-7,24,1652,153,154,122,748,1754,8,1808,1802,-6,0,0,,,,,,,32,32,0.0,8.0,10.0,44,59,0.0,6.75,10.0
2015,1,3,6,WN,4998,N759GS,BNA,TPA,1540,1726,106,9,1735,100,103,88,612,2003,6,1820,2009,109,0,0,,3,0,3,103,0,44,60,0.0,11.25,7.375,68,82,0.0,7.75,7.75
2015,1,2,5,EV,6056,N13992,BNA,ORD,800,754,-6,13,807,105,93,71,409,918,9,945,927,-18,0,0,,,,,,,35,42,0.0,3.5,9.0,24,33,0.0,6.375,10.0
2015,11,17,2,WN,300,N935WN,BOS,BNA,700,654,-6,14,708,185,158,137,942,825,7,905,832,-33,0,0,,,,,,,33,46,0.0,4.5,10.0,53,70,0.0,10.625,10.0
2015,12,28,1,WN,1114,N389SW,BNA,TPA,2215,2,107,9,11,100,98,85,612,236,4,55,240,105,0,0,,0,0,0,105,0,30,54,0.0,5.75,8.5,55,72,0.0,6.25,8.875
2015,3,23,1,WN,1880,N787SA,DEN,BNA,605,557,-8,11,608,155,143,118,1014,906,14,940,920,-20,0,0,,,,,,,39,63,0.0,7.75,9.875,42,69,0.0,3.75,6.25
2015,2,10,2,EV,4210,N14977,IAH,BNA,1900,1857,-3,18,1915,111,115,92,657,2047,5,2051,2052,1,0,0,,,,,,,32,32,0.0,7.75,10.0,31,41,0.1,6.375,7.5
2015,4,5,7,WN,3943,N430WN,BNA,BWI,2115,2153,38,6,2159,95,86,77,587,16,3,2350,19,29,0,0,,0,0,0,29,0,37,66,0.0,5.75,10.0,32,32,0.0,12.125,10.0
2015,7,5,7,OO,4700,N814SK,BNA,MSP,1005,1115,70,17,1132,134,118,96,695,1308,5,1219,1313,54,0,0,,0,0,54,0,0,67,83,0.0,3.25,5.75,62,86,0.0,13.25,10.0
2015,1,4,7,WN,4218,N7739A,FLL,BNA,830,825,-5,11,836,145,129,113,793,929,5,955,934,-21,0,0,,,,,,,32,32,0.0,10.25,10.0,32,61,0.0,12.875,6.625
2015,8,25,2,MQ,3207,N609MQ,BNA,JFK,1028,1042,14,14,1056,150,134,112,765,1348,8,1358,1356,-2,0,0,,,,,,,56,80,0.0,4.875,10.0,71,84,0.0,7.375,9.75
2015,9,24,4,AA,1868,N816AW,LAX,BNA,35,40,5,14,54,241,233,214,1797,628,5,636,633,-3,0,0,,,,,,,32,32,0.0,3.875,10.0,60,87,0.0,3.5,10.0
2015,12,5,6,WN,2671,N919WN,BNA,LGA,1830,1829,-1,9,1838,130,118,103,764,2121,6,2140,2127,-13,0,0,,,,,,,31,54,0.0,3.75,9.0,39,49,0.0,3.75,10.0
2015,2,7,6,AA,1604,N513AA,DFW,BNA,1830,1829,-1,15,1844,99,109,86,631,2010,8,2009,2018,9,0,0,,,,,,,41,66,0.0,16.0,10.0,32,57,0.0,8.25,10.0
2015,6,19,5,WN,4559,N7735A,SAN,BNA,620,617,-3,16,633,250,236,213,1751,1206,7,1230,1213,-17,0,0,,,,,,,61,79,0.0,4.0,10.0,71,89,0.0,6.5,7.375
2015,4,27,1,OO,4580,N815SK,BNA,MSP,800,758,-2,17,815,137,135,106,695,1001,12,1017,1013,-4,0,0,,,,,,,44,63,0.0,5.0,7.875,40,62,0.0,7.375,9.875
2015,6,22,1,WN,1556,N394SW,BNA,HOU,830,904,34,9,913,115,110,96,670,1049,5,1025,1054,29,0,0,,0,0,12,17,0,72,94,0.0,4.75,7.75,32,32,0.0,5.875,7.0
2015,4,27,1,AA,260,N550AA,DFW,BNA,700,654,-6,15,709,110,98,79,631,828,4,850,832,-18,0,0,,,,,,,60,69,0.0,12.5,8.75,44,63,0.0,5.0,7.875
2015,1,23,5,OO,4580,N807SK,BNA,MSP,800,754,-6,22,816,144,129,100,695,956,7,1024,1003,-21,0,0,,,,,,,34,36,0.0,5.625,4.5,26,34,0.0,12.25,9.0
2015,7,12,7,WN,4225,N738CB,DCA,BNA,625,621,-4,8,629,95,92,78,562,647,6,700,653,-7,0,0,,,,,,,62,84,0.0,3.25,10.0,71,91,0.0,5.0,9.875
2015,2,1,7,AA,1307,N3LYAA,BNA,LAX,1825,1818,-7,10,1828,273,262,242,1797,2030,10,2058,2040,-18,0,0,,,,,,,39,54,0.0,10.625,8.625,32,32,0.0,3.625,10.0
2015,1,19,1,WN,220,N7815L,BNA,MSY,820,821,1,6,827,95,75,66,471,933,3,955,936,-19,0,0,,,,,,,38,60,0.0,5.125,8.0,32,32,0.0,5.0,10.0
2015,7,8,3,WN,771,N963WN,BNA,STL,530,530,0,9,539,65,63,49,272,628,5,635,633,-2,0,0,,,,,,,70,90,0.0,5.5,6.5,32,32,0.0,7.25,9.875
2015,8,25,2,DL,2787,N303DQ,ATL,BNA,830,830,0,13,843,65,53,37,214,820,3,835,823,-12,0,0,,,,,,,63,85,0.0,5.5,10.0,56,80,0.0,4.875,10.0
2015,7,3,5,WN,1340,N369SW,FLL,BNA,800,757,-3,14,811,135,131,112,793,903,5,915,908,-7,0,0,,,,,,,32,32,0.0,8.375,9.75,68,81,0.0,6.375,6.5
2015,7,17,5,WN,1738,N739GB,RDU,BNA,545,541,-4,8,549,90,78,64,442,553,6,615,559,-16,0,0,,,,,,,69,86,0.0,2.375,6.125,70,95,0.0,4.75,9.875
2015,6,26,5,WN,1284,N613SW,BNA,MCO,1740,1735,-5,11,1746,110,104,85,616,2011,8,2030,2019,-11,0,0,,,,,,,71,91,0.0,4.625,9.625,32,32,0.0,4.0,9.75
2015,6,13,6,WN,1117,N965WN,BNA,CMH,2050,2055,5,8,2103,70,65,50,337,2253,7,2300,2300,0,0,0,,,,,,,70,89,0.0,5.875,7.625,69,87,0.0,7.625,8.625
2015,5,8,5,MQ,3631,N531MQ,BNA,ORD,745,740,-5,11,751,106,90,66,409,857,13,931,910,-21,0,0,,,,,,,59,86,0.0,4.0,10.0,60,67,0.0,7.75,8.5
2015,5,13,3,WN,669,N492WN,EWR,BNA,1545,1545,0,24,1609,145,137,108,748,1657,5,1710,1702,-8,0,0,,,,,,,32,32,0.0,13.375,10.0,52,76,0.0,4.75,10.0
2015,2,12,4,OO,4580,N816SK,BNA,MSP,800,754,-6,47,841,144,171,115,695,1036,9,1024,1045,21,0,0,,21,0,0,0,0,21,36,0.0,9.5,10.0,-1,7,0.0,8.875,10.0
2015,9,21,1,AA,1715,N749US,CLT,BNA,1605,1604,-1,12,1616,80,72,56,328,1612,4,1625,1616,-9,0,0,,,,,,,60,73,0.0,7.0,10.0,57,77,0.0,4.625,10.0
2015,2,22,7,WN,267,N8624J,MCO,BNA,1415,1412,-3,9,1421,115,112,97,616,1458,6,1510,1504,-6,0,0,,,,,,,32,32,0.0,4.25,10.0,31,37,0.0,6.75,3.25
2015,3,4,3,MQ,3382,N0EGMQ,LGA,BNA,1610,1708,58,22,1730,159,152,126,764,1836,4,1749,1840,51,0,0,,0,0,51,0,0,35,38,0.0,8.5,4.125,30,62,0.0,7.75,8.625
2015,9,3,4,WN,1252,N8328A,SAN,BNA,1100,1100,0,20,1120,235,232,202,1751,1642,10,1655,1652,-3,0,0,,,,,,,64,75,0.0,4.25,10.0,68,94,0.0,2.0,9.75
2015,6,5,5,WN,4098,N8645A,BNA,LAX,955,955,0,17,1012,270,260,233,1797,1205,10,1225,1215,-10,0,0,,,,,,,59,86,0.0,3.625,9.0,32,32,0.0,5.125,10.0
2015,2,22,7,WN,440,N7748A,BNA,HOU,1215,1218,3,9,1227,135,127,115,670,1422,3,1430,1425,-5,0,0,,,,,,,31,37,0.0,6.75,3.25,32,32,0.0,5.375,6.5
2015,7,17,5,WN,4203,N608SW,BNA,DAL,2110,2146,36,10,2156,110,104,87,623,2323,7,2300,2330,30,0,0,,0,0,0,30,0,70,95,0.0,4.75,9.875,77,97,0.0,10.375,10.0
2015,4,1,3,WN,866,N604SW,BNA,PIT,2125,2133,8,6,2139,80,77,67,462,2346,4,2345,2350,5,0,0,,,,,,,48,70,0.0,5.125,7.75,28,54,0.0,2.875,7.5
2015,4,19,7,EV,4431,N12160,EWR,BNA,909,932,23,22,954,146,147,118,748,1052,7,1035,1059,24,0,0,,1,0,23,0,0,32,32,0.0,11.75,10.0,61,70,0.0,6.875,6.125
2015,6,27,6,WN,3600,N8312C,FLL,BNA,1850,1850,0,14,1904,140,125,105,793,1949,6,2010,1955,-15,0,0,,,,,,,32,32,0.0,7.5,9.625,65,78,0.0,6.25,7.5
2015,11,9,1,WN,1835,N286WN,FLL,BNA,1840,1836,-4,18,1854,145,130,107,793,1941,5,2005,1946,-19,0,0,,,,,,,32,32,0.0,6.125,9.75,50,54,0.0,3.25,7.5
2015,12,22,2,OO,4513,N554CA,MSP,BNA,1734,1739,5,24,1803,142,127,97,695,1940,6,1956,1946,-10,0,0,,,,,,,28,33,0.0,10.375,10.0,59,65,0.0,6.0,6.375
2015,3,19,4,OO,4556,N440SW,MSP,BNA,1450,1446,-4,21,1507,124,133,107,695,1654,5,1654,1659,5,0,0,,,,,,,35,50,0.0,11.125,9.625,43,52,0.0,4.125,5.25
2015,4,1,3,AA,1676,N488AA,DFW,BNA,2145,2318,93,34,2352,110,122,80,631,112,8,2335,120,105,0,0,,12,0,0,93,0,66,80,0.0,12.625,9.625,48,70,0.0,5.125,7.75
2015,12,23,3,WN,1288,N932WN,SAT,BNA,1900,1926,26,7,1933,125,122,105,822,2118,10,2105,2128,23,0,0,,0,0,5,18,0,61,78,0.0,7.25,7.5,62,66,0.0,11.125,7.375
2015,5,8,5,WN,826,N607SW,BWI,BNA,910,908,-2,13,921,110,103,79,587,940,11,1000,951,-9,0,0,,,,,,,32,32,0.0,6.25,10.0,59,86,0.0,4.0,10.0
2015,1,14,3,WN,2765,N797MX,BNA,DEN,1825,1833,8,12,1845,180,171,153,1014,2018,6,2025,2024,-1,0,0,,,,,,,26,38,0.0,3.25,10.0,16,37,0.0,2.125,8.0
2015,4,11,6,WN,2559,N8314L,FLL,BNA,1725,1725,0,17,1742,140,136,113,793,1835,6,1845,1841,-4,0,0,,,,,,,32,32,0.0,8.875,10.0,46,70,0.0,3.5,10.0
2015,4,6,1,WN,759,N456WN,BNA,FLL,1900,1859,-1,10,1909,130,118,104,793,2153,4,2210,2157,-13,0,0,,,,,,,55,65,0.0,6.875,9.625,32,32,0.0,10.875,10.0
2015,8,19,3,MQ,3654,N941MQ,MIA,BNA,1005,1001,-4,18,1019,147,140,117,806,1116,5,1132,1121,-11,0,0,,,,,,,85,88,0.0,9.625,9.5,71,86,0.0,6.75,6.625
2015,12,25,5,WN,5560,N248WN,LAS,BNA,1815,1813,-2,11,1824,205,190,173,1587,2317,6,2340,2323,-17,0,0,,,,,,,33,39,0.0,11.25,9.75,56,64,0.0,3.5,6.125
2015,2,26,4,MQ,3086,N524MQ,LGA,BNA,820,821,1,18,839,152,142,119,764,938,5,952,943,-9,0,0,,,,,,,19,26,0.0,10.0,8.75,25,40,0.1,5.875,6.875
2015,9,19,6,WN,1294,N7743B,BWI,BNA,1135,1146,11,12,1158,110,99,82,587,1220,5,1225,1225,0,0,0,,,,,,,32,32,0.0,6.125,8.5,62,81,0.0,4.75,8.625
2015,9,14,1,EV,4104,N11176,EWR,BNA,1243,1243,0,19,1302,142,141,110,748,1352,12,1405,1404,-1,0,0,,,,,,,32,32,0.0,13.5,10.0,51,78,0.0,4.625,10.0
2015,9,7,1,WN,1039,N293WN,CLE,BNA,1220,1217,-3,6,1223,90,76,65,448,1228,5,1250,1233,-17,0,0,,,,,,,71,75,0.0,7.125,10.0,68,74,0.0,3.125,10.0
2015,5,23,6,WN,2098,N205WN,SAT,BNA,900,904,4,8,912,125,120,107,822,1059,5,1105,1104,-1,0,0,,,,,,,72,83,0.0,12.75,7.875,50,81,0.0,3.5,10.0
2015,9,23,3,WN,466,N793SA,SAT,BNA,1455,1452,-3,10,1502,130,124,109,822,1651,5,1705,1656,-9,0,0,,,,,,,68,91,0.0,5.125,9.0,57,86,0.0,3.875,10.0
2015,8,9,7,WN,5834,N7701B,BNA,DTW,1055,1052,-3,7,1059,95,83,69,456,1308,7,1330,1315,-15,0,0,,,,,,,66,94,0.0,2.875,10.0,67,80,0.0,6.875,10.0
2015,11,11,3,AA,2101,N721UW,BNA,CLT,625,621,-4,15,636,82,79,56,328,832,8,847,840,-7,0,0,,,,,,,44,68,0.0,6.125,9.0,43,66,0.0,3.625,9.0
2015,8,21,5,DL,1173,N939AT,ATL,BNA,1925,1945,20,14,1959,69,55,37,214,1936,4,1934,1940,6,0,0,,,,,,,69,88,0.0,3.25,8.0,60,85,0.0,3.5,10.0
2015,1,14,3,OO,4513,N803SK,MSP,BNA,1934,1927,-7,15,1942,133,111,90,695,2112,6,2147,2118,-29,0,0,,,,,,,13,20,0.0,7.25,4.75,26,38,0.0,3.25,10.0
2015,7,14,2,WN,4546,N7734H,BNA,SAN,1700,2016,196,15,2031,245,243,225,1751,2216,3,1905,2219,194,0,0,,0,0,3,191,0,75,91,0.0,6.625,9.25,62,74,0.0,4.875,9.0
2015,11,27,5,WN,5383,N217JC,MDW,BNA,600,555,-5,12,607,85,77,60,395,707,5,725,712,-13,0,0,,,,,,,39,56,0.0,19.625,8.25,55,65,0.0,7.0,10.0
2015,4,5,7,WN,2587,N250WN,DCA,BNA,1200,1159,-1,22,1221,115,118,91,562,1252,5,1255,1257,2,0,0,,,,,,,39,62,0.0,10.25,10.0,37,66,0.0,5.75,10.0
2015,9,22,2,WN,180,N951WN,CHS,BNA,1400,1357,-3,7,1404,85,73,61,439,1405,5,1425,1410,-15,0,0,,,,,,,70,83,0.0,12.625,10.0,51,81,0.0,4.5,10.0
2015,7,13,1,WN,1339,N260WN,BNA,LAS,530,527,-3,11,538,235,220,204,1587,702,5,725,707,-18,0,0,,,,,,,73,94,0.0,4.5,8.0,77,95,0.0,8.0,10.0
2015,9,19,6,WN,1358,N704SW,PHL,BNA,835,949,74,27,1016,130,127,95,675,1051,5,945,1056,71,0,0,,0,0,71,0,0,32,32,0.0,5.5,7.75,62,81,0.0,4.75,8.625
2015,5,6,3,WN,3842,N466WN,BNA,RDU,1425,1420,-5,11,1431,85,86,71,442,1642,4,1650,1646,-4,0,0,,,,,,,62,83,0.0,3.0,10.0,69,88,0.0,2.75,7.5
2015,4,1,3,EV,5940,N15985,ORD,BNA,715,801,46,13,814,92,73,55,409,909,5,847,914,27,0,0,,23,0,0,4,0,40,61,0.0,12.25,10.0,48,70,0.0,5.125,7.75
2015,5,12,2,WN,3674,N386SW,DEN,BNA,2010,2034,24,8,2042,155,131,118,1014,2340,5,2345,2345,0,0,0,,,,,,,34,69,0.0,5.0,10.0,59,74,0.0,5.875,6.25
2015,2,7,6,WN,2947,N396SW,PIT,BNA,750,746,-4,14,800,115,90,71,462,811,5,845,816,-29,0,0,,,,,,,19,41,0.0,5.5,6.5,32,57,0.0,8.25,10.0
2015,3,30,1,DL,2393,N913DE,BNA,ATL,530,526,-4,26,552,61,76,44,214,736,6,731,742,11,0,0,,,,,,,43,64,0.0,4.125,6.5,45,67,0.0,6.625,8.875
2015,8,31,1,AA,1886,N764US,BNA,CLT,1250,1244,-6,13,1257,81,76,54,328,1451,9,1511,1500,-11,0,0,,,,,,,63,88,0.0,3.25,7.75,67,84,0.0,3.875,7.625
2015,1,30,5,F9,238,N906FR,DEN,BNA,1415,1405,-10,11,1416,138,133,118,1014,1714,4,1733,1718,-15,0,0,,,,,,,32,46,0.0,3.5,10.0,30,41,0.1,6.5,9.375
2015,5,3,7,WN,3598,N562WN,MCI,BNA,605,600,-5,10,610,90,79,65,491,715,4,735,719,-16,0,0,,,,,,,61,82,0.0,17.5,9.75,53,78,0.0,4.375,10.0
2015,8,6,4,WN,3215,N470WN,DEN,BNA,545,543,-2,12,555,145,139,121,1014,856,6,910,902,-8,0,0,,,,,,,59,90,0.0,4.625,10.0,70,77,0.0,5.75,5.125
2015,9,6,7,WN,6534,N713SW,BNA,DEN,1530,1526,-4,7,1533,170,152,139,1014,1652,6,1720,1658,-22,0,0,,,,,,,69,94,0.0,3.625,9.375,61,82,0.0,5.0,9.75
2015,4,3,5,EV,4870,N612QX,DTW,BNA,1215,1210,-5,16,1226,100,93,71,456,1237,6,1255,1243,-12,0,0,,,,,,,36,53,0.7,8.625,9.0,49,69,0.0,10.875,7.5
2015,5,20,3,WN,3127,N619SW,BNA,CLE,1000,955,-5,10,1005,85,72,59,448,1204,3,1225,1207,-18,0,0,,,,,,,52,83,0.0,4.0,6.375,43,50,0.0,6.875,10.0
2015,7,3,5,OO,4467,N170PQ,BNA,SLC,730,725,-5,12,737,224,212,193,1404,950,7,1014,957,-17,0,0,,,,,,,68,81,0.0,6.375,6.5,63,89,0.0,3.875,10.0
2015,7,1,3,MQ,3506,N517MQ,ORD,BNA,2145,2145,0,18,2203,88,81,56,409,2259,7,2313,2306,-7,0,0,,,,,,,54,63,0.0,7.125,10.0,67,78,0.0,4.75,6.0
2015,9,15,2,DL,558,N940DL,BNA,ATL,800,754,-6,26,820,75,69,35,214,955,8,1015,1003,-12,0,0,,,,,,,54,82,0.0,4.5,10.0,51,79,0.0,4.375,10.0
2015,7,13,1,WN,572,N375SW,FLL,BNA,800,756,-4,9,805,135,131,116,793,901,6,915,907,-8,0,0,,,,,,,32,32,0.0,7.625,9.875,73,94,0.0,4.5,8.0
2015,3,22,7,DL,1173,N990DL,BNA,ATL,1854,1849,-5,30,1919,71,82,40,214,2059,12,2105,2111,6,0,0,,,,,,,50,61,0.0,2.25,7.625,54,56,0.0,4.125,3.875
2015,4,1,3,WN,1336,N480WN,STL,BNA,1950,1943,-7,9,1952,65,54,40,272,2032,5,2055,2037,-18,0,0,,,,,,,32,32,0.0,8.625,10.0,48,70,0.0,5.125,7.75
2015,1,1,4,WN,725,N8306H,DAL,BNA,935,930,-5,10,940,100,89,74,623,1054,5,1115,1059,-16,0,0,,,,,,,32,37,0.0,4.25,8.25,26,42,0.0,4.75,10.0
2015,1,7,3,DL,1066,N963DL,ATL,BNA,952,950,-2,15,1005,70,57,39,214,944,3,1002,947,-15,0,0,,,,,,,16,39,0.0,14.75,10.0,11,25,0.0,13.75,8.75
2015,9,3,4,WN,2924,N257WN,BNA,MSY,1535,1539,4,10,1549,90,91,64,471,1653,17,1705,1710,5,0,0,,,,,,,68,94,0.0,2.0,9.75,32,32,0.0,5.625,10.0
2015,2,10,2,WN,3297,N281WN,BNA,SAN,1120,1125,5,10,1135,275,269,256,1751,1351,3,1355,1354,-1,0,0,,,,,,,31,41,0.1,6.375,7.5,54,70,0.0,4.125,10.0
2015,3,13,5,WN,2057,N237WN,MSY,BNA,800,804,4,9,813,85,82,67,471,920,6,925,926,1,0,0,,,,,,,32,32,0.0,9.375,9.25,41,54,0.0,7.0,7.75
2015,3,3,2,WN,1122,N7745A,BNA,MDW,1715,1725,10,7,1732,95,79,66,395,1838,6,1850,1844,-6,0,0,,,,,,,37,60,0.0,6.375,4.0,24,34,0.0,13.25,9.125
2015,8,24,1,DL,1530,N303DQ,ATL,BNA,1237,1235,-2,22,1257,63,63,37,214,1234,4,1240,1238,-2,0,0,,,,,,,68,90,0.0,4.875,9.0,62,82,0.0,5.5,10.0
2015,1,19,1,MQ,3424,N513MQ,BNA,ORD,704,716,12,19,735,126,103,73,409,848,11,910,859,-11,0,0,,,,,,,38,60,0.0,5.125,8.0,29,36,0.0,6.875,8.0
2015,7,15,3,WN,1154,N210WN,MCO,BNA,1340,1559,139,7,1606,110,111,99,616,1645,5,1430,1650,140,0,0,,1,0,75,64,0,32,32,0.0,9.25,9.875,72,89,0.0,5.0,5.625
2015,6,12,5,MQ,3207,N906MQ,BNA,JFK,1028,1026,-2,10,1036,150,140,123,765,1339,7,1358,1346,-12,0,0,,,,,,,69,87,0.0,6.0,7.5,67,82,0.0,7.75,9.875
2015,5,28,4,MQ,3492,N516MQ,LGA,BNA,1955,1954,-1,54,2048,148,162,101,764,2129,7,2123,2136,13,0,0,,,,,,,64,77,0.0,6.875,8.625,63,82,0.0,3.375,7.0
2015,8,17,1,MQ,3277,N664MQ,ORD,BNA,830,827,-3,15,842,93,86,65,409,947,6,1003,953,-10,0,0,,,,,,,71,82,0.0,8.375,9.25,69,75,0.0,4.25,5.0
2015,8,31,1,EV,4440,N12563,EWR,BNA,1630,1627,-3,30,1657,148,146,106,748,1743,10,1758,1753,-5,0,0,,,,,,,32,32,0.0,8.75,9.875,63,88,0.0,3.25,7.75
2015,4,19,7,AA,1233,N488AA,BNA,DFW,1425,1414,-11,10,1424,126,119,102,631,1606,7,1631,1613,-18,0,0,,,,,,,61,70,0.0,6.875,6.125,57,76,0.0,11.75,10.0
2015,7,12,7,WN,3297,N660SW,BOS,BNA,530,538,8,12,550,170,144,126,942,656,6,720,702,-18,0,0,,,,,,,64,89,0.0,4.75,10.0,71,91,0.0,5.0,9.875
