YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ORIGIN_MIN_TEMPERATURE,ORIGIN_MAX_TEMPERATURE,ORIGIN_SNOW_CM,ORIGIN_AVG_WIND,ORIGIN_AVG_VISIBILITY,DESTINATION_MIN_TEMPERATURE,DESTINATION_MAX_TEMPERATURE,DESTINATION_SNOW_CM,DESTINATION_AVG_WIND,DESTINATION_AVG_VISIBILITY
2015,4,18,6,MQ,3433,N505MQ,BNA,LGA,morning,1231,delayed,9,1240,129,111,98,short,1518,4,1459,1522,23,0,0,,0,0,3,20,0,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,5,5,WN,554,N608SW,RDU,BNA,morning,1127,on_time,8,1135,90,81,67,short,1142,6,1200,1148,-12,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,4,5,EV,4576,N29906,BNA,EWR,afternoon,1737,delayed,19,1756,137,157,124,short,2100,14,1916,2114,118,0,0,,74,0,20,24,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,20,5,WN,393,N653SW,DAL,BNA,evening,1950,on_time,12,2002,100,94,75,short,2117,7,2125,2124,-1,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,6,5,DL,1676,N317NB,BNA,ATL,afternoon,1458,delayed,16,1514,76,60,38,short,1652,6,1646,1658,12,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,27,1,WN,864,N365SW,BNA,BWI,morning,1121,on_time,11,1132,105,95,79,short,1351,5,1410,1356,-14,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,2,1,AA,1867,N817AW,BNA,LAX,evening,2115,delayed,13,2128,271,258,236,long,2324,9,2326,2333,7,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,16,1,WN,347,N240WN,BNA,MCO,morning,631,on_time,12,643,110,104,84,short,907,8,925,915,-10,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,30,1,OO,4538,N433SW,MSP,BNA,evening,2122,delayed,67,2229,130,179,105,short,14,7,2124,21,177,0,0,,49,0,0,20,108,freezing,not_hot,snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,medium_visibility
2015,11,12,4,WN,2624,N782SA,MCO,BNA,morning,648,on_time,10,658,120,104,89,short,727,5,750,732,-18,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,26,4,WN,464,N726SW,BNA,MDW,evening,2031,delayed,10,2041,95,82,63,short,2144,9,2015,2153,98,0,0,,0,0,0,98,0,freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,2,4,AA,1867,N838AW,CLT,BNA,evening,1957,on_time,10,2007,78,75,59,short,2006,6,2013,2012,-1,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,25,6,AA,1673,N4YAAA,BNA,DFW,afternoon,1824,delayed,8,1832,127,108,95,short,2007,5,1943,2012,29,0,0,,0,0,0,29,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,3,4,WN,2924,N257WN,BNA,MSY,afternoon,1539,on_time,10,1549,90,91,64,short,1653,17,1705,1710,5,0,0,,,,,,,not_freezing,hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,3,6,WN,1929,N736SA,BWI,BNA,evening,1917,delayed,9,1926,120,106,91,short,1957,6,1925,2003,38,0,0,,0,0,12,26,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,27,7,WN,145,N929WN,BNA,BWI,morning,551,on_time,10,601,100,95,79,short,820,6,835,826,-9,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,12,4,WN,1697,N783SW,BNA,CLE,evening,2016,delayed,9,2025,85,75,61,short,2226,5,2215,2231,16,0,0,,0,0,16,0,0,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,8,8,6,WN,1561,N740SW,BNA,STL,morning,901,on_time,12,913,65,63,48,short,1001,3,1010,1004,-6,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,25,1,WN,1519,N711HK,BNA,PHX,afternoon,1251,delayed,9,1300,220,208,192,medium,1412,7,1415,1419,4,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,25,1,MQ,3597,N679MQ,ORD,BNA,afternoon,1656,on_time,10,1706,101,79,63,short,1809,6,1836,1815,-21,0,0,,,,,,,not_freezing,not_hot,no_snow,high_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,6,5,WN,2765,N965WN,BNA,DEN,evening,1842,delayed,12,1854,180,169,152,medium,2026,5,2025,2031,6,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,16,6,DL,2176,N945DL,BNA,ATL,afternoon,1721,on_time,14,1735,70,63,34,short,1909,15,1935,1924,-11,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,17,2,DL,1323,N938AT,BNA,DTW,morning,1044,delayed,19,1103,90,99,71,short,1314,9,1235,1323,48,0,0,,9,0,0,29,10,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,31,6,WN,3190,N449WN,BWI,BNA,evening,1843,on_time,11,1854,120,109,93,short,1927,5,1945,1932,-13,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,10,2,WN,47,N656SW,HOU,BNA,evening,2007,delayed,11,2018,105,102,85,short,2143,6,2130,2149,19,0,0,,0,0,0,19,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,20,7,DL,1676,N355NB,BNA,ATL,afternoon,1431,on_time,12,1443,72,59,40,short,1623,7,1647,1630,-17,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,6,21,7,MQ,3607,N517MQ,LGA,BNA,evening,2022,delayed,93,2155,154,202,103,short,2238,6,2134,2244,70,0,0,,48,0,0,22,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,9,19,6,WN,2910,N913WN,BNA,MCO,afternoon,1445,on_time,8,1453,110,101,85,short,1718,8,1725,1726,1,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,25,7,AA,1307,N3LGAA,BNA,LAX,evening,1856,delayed,7,1903,273,228,216,long,2039,5,2058,2044,-14,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,22,3,OO,4556,N813SK,MSP,BNA,afternoon,1326,on_time,22,1348,123,123,93,short,1521,8,1533,1529,-4,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,5,2,WN,673,N917WN,HOU,BNA,morning,1136,delayed,9,1145,105,106,90,short,1315,7,1230,1322,52,0,0,,1,51,0,0,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,11,1,WN,540,N8659D,BNA,DEN,morning,846,on_time,11,857,170,164,145,medium,1022,8,1040,1030,-10,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,18,4,WN,569,N388SW,BNA,MCO,afternoon,1443,delayed,18,1501,115,115,89,short,1730,8,1715,1738,23,0,0,,0,0,0,23,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,16,4,WN,604,N433LV,BNA,DCA,afternoon,1736,on_time,9,1745,100,85,73,short,1958,3,2020,2001,-19,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,28,1,WN,2089,N222WN,BNA,FLL,evening,2209,delayed,13,2222,125,136,115,short,117,8,2200,125,205,0,0,,11,0,0,194,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,17,2,DL,2485,N966DL,BNA,ATL,morning,525,on_time,25,550,65,72,37,short,727,10,730,737,7,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,7,1,WN,1175,N402WN,TPA,BNA,morning,1028,delayed,8,1036,110,100,87,short,1103,5,1040,1108,28,0,0,,0,0,0,28,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,2,6,WN,2044,N559WN,BNA,LGA,morning,1134,on_time,7,1141,130,117,103,short,1424,7,1445,1431,-14,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,22,7,WN,759,N924WN,CLE,BNA,afternoon,1807,delayed,10,1817,95,88,73,short,1830,5,1825,1835,10,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,1,3,MQ,3506,N517MQ,ORD,BNA,evening,2145,on_time,18,2203,88,81,56,short,2259,7,2313,2306,-7,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,1,3,AA,1676,N488AA,DFW,BNA,evening,2318,delayed,34,2352,110,122,80,short,112,8,2335,120,105,0,0,,12,0,0,93,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,16,1,AA,1868,N751UW,BNA,CLT,morning,741,on_time,18,759,88,85,53,short,952,14,1013,1006,-7,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,8,21,5,DL,1173,N939AT,ATL,BNA,evening,1945,delayed,14,1959,69,55,37,short,1936,4,1934,1940,6,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,19,6,EV,5996,N14562,BNA,ORD,morning,1120,on_time,10,1130,106,97,79,short,1249,8,1310,1257,-13,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,snow,low_wind,high_visibility
2015,12,28,1,WN,1114,N389SW,BNA,TPA,evening,2,delayed,9,11,100,98,85,short,236,4,55,240,105,0,0,,0,0,0,105,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,7,3,WN,3134,N7711N,STL,BNA,morning,933,on_time,8,941,65,60,45,short,1026,7,1040,1033,-7,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,21,6,WN,2719,N8618N,BNA,FLL,morning,1022,delayed,13,1035,135,122,104,short,1319,5,1240,1324,44,0,0,,0,0,21,23,0,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,high_wind,high_visibility
2015,11,12,4,DL,1287,N375NC,BNA,DTW,afternoon,1623,on_time,10,1633,102,93,77,short,1850,6,1904,1856,-8,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,high_wind,high_visibility
2015,6,25,4,DL,1530,N308DE,ATL,BNA,afternoon,1302,delayed,17,1319,67,60,38,short,1257,5,1240,1302,22,0,0,,0,0,10,12,0,not_freezing,hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,5,7,4,WN,176,N928WN,BNA,PHX,afternoon,1715,on_time,22,1737,225,259,226,medium,1923,11,1905,1934,29,0,0,,29,0,0,0,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,28,1,WN,277,N601WN,BOS,BNA,evening,1901,delayed,12,1913,185,169,151,medium,2044,6,2020,2050,30,0,0,,0,0,19,11,0,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,13,7,WN,1277,N253WN,DEN,BNA,evening,1918,on_time,14,1932,150,143,122,medium,2234,7,2245,2241,-4,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,23,5,MQ,3260,N513MQ,LGA,BNA,evening,2123,delayed,13,2136,155,154,134,short,2250,7,2120,2257,97,0,0,,0,0,97,0,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,medium_visibility
2015,5,13,3,WN,137,N564WN,BNA,BWI,morning,837,on_time,10,847,105,90,77,short,1104,3,1125,1107,-18,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,26,6,WN,4979,N787SA,BNA,FLL,afternoon,1358,delayed,7,1405,130,118,108,short,1653,3,1640,1656,16,0,0,,0,0,0,16,0,not_freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,17,5,WN,1738,N739GB,RDU,BNA,morning,541,on_time,8,549,90,78,64,short,553,6,615,559,-16,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,1,21,3,MQ,3091,N679MQ,BNA,JFK,afternoon,1302,delayed,17,1319,144,146,109,short,1608,20,1549,1628,39,0,0,,2,0,1,36,0,not_freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,3,7,WN,2408,N923WN,DTW,BNA,afternoon,1749,on_time,7,1756,95,74,63,short,1759,4,1825,1803,-22,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,8,5,WN,872,N376SW,BNA,BOS,evening,2216,delayed,9,2225,150,144,129,medium,134,6,2330,140,130,0,0,,0,0,0,130,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,6,1,WN,4569,N953WN,BNA,PHX,morning,903,on_time,9,912,215,198,184,medium,1016,5,1040,1021,-19,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,1,21,3,EV,6073,N21144,DEN,BNA,morning,1057,delayed,64,1201,156,187,116,medium,1457,7,1341,1504,83,0,0,,83,0,0,0,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,4,4,OO,4467,N693CA,BNA,SLC,morning,727,on_time,16,743,224,221,193,medium,956,12,1014,1008,-6,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,5,4,WN,254,N786SW,BNA,BOS,evening,2050,delayed,14,2104,140,154,116,medium,2400,24,2320,24,64,0,0,,14,0,50,0,0,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,8,1,WN,1154,N553WN,MCO,BNA,afternoon,1337,on_time,10,1347,110,104,90,short,1417,4,1430,1421,-9,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,3,4,MQ,3360,N505MQ,ORD,BNA,afternoon,1255,delayed,13,1308,93,71,55,short,1403,3,1349,1406,17,0,0,,0,0,17,0,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,10,4,UA,1029,N832UA,DEN,BNA,morning,1109,on_time,13,1122,152,140,119,medium,1421,8,1447,1429,-18,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,medium_visibility
2015,6,1,1,WN,282,N938WN,PHX,BNA,evening,1932,delayed,9,1941,195,192,179,medium,40,4,25,44,19,0,0,,0,0,16,3,0,not_freezing,hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,28,1,WN,1253,N8639B,BNA,PHX,afternoon,1800,on_time,8,1808,230,197,181,medium,1909,8,1940,1917,-23,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,12,24,4,DL,2268,N916DE,ATL,BNA,evening,2148,delayed,15,2203,69,60,39,short,2142,6,1924,2148,144,0,0,,0,0,0,135,9,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,17,7,WN,262,N355SW,BNA,JAX,evening,1859,on_time,11,1910,85,85,68,short,2118,6,2125,2124,-1,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,30,3,WN,2312,N8627B,BNA,LAS,afternoon,1559,delayed,9,1608,255,258,243,long,1811,6,1735,1817,42,0,0,,3,0,36,3,0,not_freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,2,4,MQ,3649,N532MQ,BNA,LGA,evening,1758,on_time,10,1808,131,114,100,short,2048,4,2116,2052,-24,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,22,1,WN,717,N7735A,BWI,BNA,evening,2121,delayed,10,2131,110,105,79,short,2150,16,2140,2206,26,0,0,,0,0,0,26,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,5,20,3,WN,3127,N619SW,BNA,CLE,morning,955,on_time,10,1005,85,72,59,short,1204,3,1225,1207,-18,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,29,7,WN,121,N7811F,BNA,DAL,evening,2018,delayed,9,2027,120,107,90,short,2157,8,2200,2205,5,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,30,5,AA,2262,N4YBAA,DFW,BNA,afternoon,1301,on_time,10,1311,100,99,85,short,1436,4,1445,1440,-5,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,12,6,MQ,3662,N502MQ,LGA,BNA,morning,1019,delayed,55,1114,151,188,127,short,1221,6,1116,1227,71,0,0,,37,0,0,34,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,30,4,WN,4906,N250WN,MDW,BNA,evening,2112,on_time,7,2119,85,64,52,short,2211,5,2240,2216,-24,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,13,2,WN,415,N7715E,MDW,BNA,evening,2027,delayed,7,2034,85,73,61,short,2135,5,2120,2140,20,0,0,,0,0,4,16,0,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,3,2,EV,4729,N14923,ORD,BNA,morning,1130,on_time,28,1158,92,107,66,short,1304,13,1302,1317,15,0,0,,15,0,0,0,0,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,22,7,OO,5596,N971SW,ORD,BNA,evening,2050,delayed,20,2110,94,90,66,short,2216,4,2204,2220,16,0,0,,0,0,0,16,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,14,2,WN,853,N235WN,BNA,MCO,morning,544,on_time,16,600,105,108,86,short,826,6,830,832,2,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,12,4,DL,866,N371NB,BNA,ATL,afternoon,1618,delayed,18,1636,72,63,40,short,1816,5,1812,1821,9,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,20,1,WN,4576,N957WN,LGA,BNA,afternoon,1339,on_time,14,1353,150,125,107,short,1440,4,1510,1444,-26,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,3,4,3,MQ,3382,N0EGMQ,LGA,BNA,afternoon,1708,delayed,22,1730,159,152,126,short,1836,4,1749,1840,51,0,0,,0,0,51,0,0,not_freezing,not_hot,no_snow,low_wind,medium_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,28,3,WN,4069,N938WN,PHL,BNA,morning,554,on_time,12,606,150,112,94,short,640,6,730,646,-44,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,28,1,AA,2090,N818AW,LAX,BNA,morning,947,delayed,14,1001,240,222,203,long,1524,5,1515,1529,14,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,9,1,AA,385,N4XFAA,BNA,DFW,morning,825,on_time,15,840,135,129,103,short,1023,11,1040,1034,-6,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,12,2,WN,391,N611SW,BNA,MCI,afternoon,1727,delayed,9,1736,95,94,81,short,1857,4,1800,1901,61,0,0,,0,0,1,60,0,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,6,5,EV,4191,N13970,EWR,BNA,evening,1926,on_time,10,1936,157,123,107,short,2023,6,2106,2029,-37,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,1,3,EV,5940,N15985,ORD,BNA,morning,801,delayed,13,814,92,73,55,short,909,5,847,914,27,0,0,,23,0,0,4,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,26,6,AA,1396,N565AA,DFW,BNA,evening,1824,on_time,13,1837,112,113,85,short,2002,15,2022,2017,-5,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,medium_visibility
2015,8,7,5,MQ,3360,N508MQ,BNA,ORD,afternoon,1439,delayed,22,1501,106,102,73,short,1614,7,1609,1621,12,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,3,7,DL,2047,N933DL,BNA,ATL,evening,1845,on_time,40,1925,73,87,37,short,2102,10,2058,2112,14,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,17,4,DL,2641,N342NB,BNA,DTW,evening,1859,delayed,12,1911,95,78,60,short,2111,6,2110,2117,7,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,28,6,WN,3150,N656SW,CLE,BNA,morning,644,on_time,12,656,105,88,72,short,708,4,730,712,-18,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,20,3,WN,4924,N969WN,MCI,BNA,evening,1951,delayed,6,1957,90,81,69,short,2106,6,2105,2112,7,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,24,6,WN,3970,N960WN,MDW,BNA,morning,720,on_time,14,734,85,77,56,short,830,7,845,837,-8,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,snow,low_wind,medium_visibility
2015,2,7,6,WN,3841,N937WN,PHX,BNA,afternoon,1555,delayed,8,1603,185,193,179,medium,2002,6,1850,2008,78,0,0,,8,0,0,70,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,22,7,WN,1949,N8663A,BNA,PHX,afternoon,1508,on_time,11,1519,245,218,202,medium,1741,5,1815,1746,-29,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,19,4,WN,1136,N950WN,BNA,TPA,evening,1952,delayed,9,2001,100,95,83,short,2224,3,2215,2227,12,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,9,3,4,WN,1252,N8328A,SAN,BNA,morning,1100,on_time,20,1120,235,232,202,long,1642,10,1655,1652,-3,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,6,15,1,WN,501,N655WN,DTW,BNA,evening,2102,delayed,18,2120,90,96,66,short,2126,12,1920,2138,138,0,0,,6,0,131,1,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,4,12,7,WN,1530,N622SW,DAL,BNA,evening,1853,on_time,10,1903,100,94,79,short,2022,5,2030,2027,-3,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
